cell	trait	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
Pattern_6	UKB_IDP_0161_IDP_T1_FAST_ROIs_R_cerebellum_IX	0.22479796684965625	0.2939479085031673	0.024599179267039716	1.307609284116694	0.10942794372998721	0.005427491484077273	2.904011702587033e-09	9.14088897879692e-09	0.3176946694487963
Pattern_6	UKB_IDP_0162_IDP_T1_FAST_ROIs_L_cerebellum_X	0.22479796684965625	0.30665523969860964	0.02943116539084925	1.364137069369934	0.130922738329447	0.0034470628764448528	9.794331631095482e-09	7.283299625645286e-09	1.3447657153371229
Pattern_6	UKB_IDP_0163_IDP_T1_FAST_ROIs_V_cerebellum_X	0.22479796684965625	0.29341290507884676	0.031136165143250405	1.3052293541208042	0.13850732539798333	0.021768843203201646	-7.904180644656606e-10	7.298401825600005e-09	-0.10830015712387553
Pattern_6	UKB_IDP_0164_IDP_T1_FAST_ROIs_R_cerebellum_X	0.22479796684965625	0.2915092754555715	0.030606333699866105	1.2967611742259726	0.13615040264281156	0.03070483769869575	1.2765063460808363e-09	7.281848712561092e-09	0.17529976197924574
Pattern_6	UKB_IDP_0193_aseg_lh_volume_Cerebellum-White-Matter	0.22479796684965625	0.34539206747340506	0.0285552922057245	1.5364554773949604	0.12702647006065734	3.992323559927632e-05	7.83088773347516e-09	8.859533169926368e-09	0.8838939460215649
Pattern_6	UKB_IDP_0194_aseg_lh_volume_Cerebellum-Cortex	0.22479796684965625	0.31415235140164044	0.02267617026016226	1.3974875120278287	0.10087355583303816	8.044400040320612e-05	8.652914307743625e-09	8.381408985059894e-09	1.0323937566067587
Pattern_6	UKB_IDP_0210_aseg_rh_volume_Cerebellum-White-Matter	0.22479796684965625	0.34965083084631365	0.030423086875151214	1.5554003256629023	0.13533524035605723	5.655828858630563e-05	7.563004884018582e-09	8.465390277274507e-09	0.8934029780436238
Pattern_6	UKB_IDP_0211_aseg_rh_volume_Cerebellum-Cortex	0.22479796684965625	0.320052642201219	0.02275982088802569	1.4237345946072038	0.10124567053245345	1.561469629568234e-05	1.2323488412492476e-08	8.485255587909933e-09	1.4523414509813213
Pattern_6	UKB_IDP_0434_Volume_of_V1_in_the_right_hemisphere	0.22479796684965625	0.2526683060754284	0.026433964865749296	1.1239794986420482	0.11758987519414799	0.28536172409621224	-5.808708862239318e-09	7.246361367931442e-09	-0.8016035313868817
Pattern_6	UKB_IDP_0442_Volume_of_entorhinal_in_the_left_hemisphere_DKT_parcellation	0.22479796684965625	0.21232068278341049	0.032266969415954985	0.9444955653242607	0.14353763901047634	0.6998323075848016	-9.291258503413915e-09	5.736538461001554e-09	-1.619662897159716
Pattern_16	Demontis 2023 -  Attention Deficit Hyperactivity Disorder	0.2358367764553749	0.26584534025004664	0.014420735824800404	1.127242935752855	0.061147103694105566	0.03896577126923636	1.5522591106282188e-09	1.3398583649614507e-09	1.1585247748726628
Pattern_16	Grove 2019  - Autism Spectrum Disorder	0.2358367764553749	0.26484623327124585	0.02677638449494721	1.1230065015808088	0.11353778192441433	0.2959878534543514	2.769033512681699e-09	4.615732873401496e-09	0.599911994179399
Pattern_16	Chambers_total_cerebellar_volume	0.2358367764553749	0.33460778743987213	0.023462836928811782	1.418810893148324	0.09948760868197937	2.9064372029946232e-05	1.7061378747515726e-08	9.307438455893434e-09	1.8330906863759628
Pattern_16	Davies reaction time	0.2358367764553749	0.2990561166011713	0.01314740120756677	1.2680639597266494	0.0557478837913752	3.93774319520708e-06	4.144602675616365e-09	1.0958060976048557e-09	3.782240931744565
Pattern_16	Gui_age_onset_walking	0.2358367764553749	0.2649443291238399	0.01720462759000417	1.123422449653321	0.07295141940366386	0.0923639223230612	6.233836496759094e-09	3.808903313038268e-09	1.636648658268649
Pattern_16	Huang_neurodev_disorders	0.2358367764553749	0.35866769767762574	0.14707865216154695	1.5208302244815195	0.6236459570561388	0.3404200498540252	4.948202935043804e-09	5.351151031795055e-09	0.9246987994999496
Pattern_16	Lee_cognitive_performance	0.2358367764553749	0.289218011493193	0.010199797796827906	1.226348222020915	0.04324939456063976	2.210900729101596e-07	1.1224784878215995e-09	3.982753407669527e-10	2.81834794406317
Pattern_16	Lee_educ_attainment	0.2358367764553749	0.2760955207817875	0.008285774071304543	1.1707059642329802	0.035133511388001776	2.741819272566867e-06	1.6895557067524544e-09	5.393236253808431e-10	3.132730752448264
Pattern_16	Alzheimer's Disease	0.2358367764553749	0.40362300238514065	0.05957913442278649	1.7114506416327069	0.25262868377977543	0.0031822819326461525	2.5452381403081676e-09	3.5401633623274922e-09	0.7189606466733197
Pattern_16	Anorexia Nervosa	0.2358367764553749	0.22967900788457274	0.027613171593791588	0.9738897017532491	0.11708594396860983	0.824029242765272	-1.2795921637038433e-09	6.157274884723079e-09	-0.20781793693808626
Pattern_16	Autism Spectrum Disorder	0.2358367764553749	0.25225647913340515	0.02458822459517689	1.0696231644818857	0.1042595008494338	0.5071876722478124	2.104915607333859e-08	1.5041311526717898e-08	1.3994229184036877
Pattern_16	Bipolar Disorder	0.2358367764553749	0.32555638682001636	0.038600854576548244	1.3804309561601316	0.16367614566616293	0.013384022231477924	1.798361503796678e-08	1.425759400810662e-08	1.261335890735955
Pattern_16	Body Mass Index	0.2358367764553749	0.2776276607788617	0.014447645314930337	1.1772025760850513	0.061261205873309264	0.004681323231786883	1.6792214758432436e-09	2.2871745799885777e-09	0.7341903370802721
Pattern_16	Celiac Disease	0.2358367764553749	0.27264754953889747	0.046683923852895826	1.1560858049231686	0.19795014397056673	0.41228189155579253	-2.1000919395620146e-08	1.4667640384612377e-08	-1.4317858118236881
Pattern_16	Coronary Artery Disease	0.2358367764553749	0.33682776290000666	0.0430663181942127	1.4282240792234595	0.18261069728606014	0.019156620491226354	4.751601785849861e-10	3.0297721219401996e-09	0.15683033557015633
Pattern_16	Crohn's Disease	0.2358367764553749	0.29560014069535173	0.02699930461677488	1.2534098588787541	0.1144830124570656	0.023185644341975023	-1.3938770015531124e-08	1.4623687307236618e-08	-0.953163844568356
Pattern_16	Depressive Symptoms	0.2358367764553749	0.2254644437659118	0.029470919541876556	0.9560190194024901	0.124963205420394	0.7245822676252882	3.652547761905554e-10	1.1956254588085265e-09	0.305492638601508
Pattern_16	Ever Smoked	0.2358367764553749	0.21778310013640695	0.029345739331462416	0.9234484265333228	0.12443241369106495	0.5361277032193739	-1.4785001205402971e-09	2.4817542176614763e-09	-0.5957480035768683
Pattern_16	Fasting Glucose	0.2358367764553749	0.3614759395069348	0.04951839031818161	1.5327377898388692	0.20996890757430908	0.009942355701157753	4.056411477226188e-09	4.751197667757609e-09	0.8537660945478334
Pattern_16	HDL Cholesterol	0.2358367764553749	0.3022366725314046	0.02304980665837084	1.2815502190710868	0.09773626914686197	0.0042475117759779	-4.199448846244803e-09	2.996189335385316e-09	-1.4015966202966093
Pattern_16	Height	0.2358367764553749	0.29532598404102256	0.01915454204649063	1.2522473741363414	0.08121948719950833	0.0024673581584251703	-5.27797887710477e-09	3.9487140363382165e-09	-1.3366323386636598
Pattern_16	Inflammatory Bowel Disease	0.2358367764553749	0.2963289317818752	0.025555330959440212	1.2565000939874473	0.10836024535077463	0.021142830722017444	-1.3182213589918846e-08	8.572827928292467e-09	-1.5376738807989203
Pattern_16	LDL Cholesterol	0.2358367764553749	0.32809425880402315	0.040216698040201664	1.3911920936813909	0.17052767869650506	0.02258921594974974	-4.762466909221439e-09	3.283924847376916e-09	-1.4502362662244024
Pattern_16	Systemic Lupus Erythematosus	0.2358367764553749	0.3611233556368054	0.04126047192174853	1.5312427563863742	0.17495351039771292	0.0019099490428742573	-1.4303412416705727e-09	1.7164048803221944e-08	-0.08333355713845772
Pattern_16	Multiple Sclerosis	0.2358367764553749	0.4901748683261846	0.17251472565014742	2.0784496620650494	0.7315005244009969	0.019741189620308172	-1.6808568460436466e-08	8.492002683045016e-09	-1.9793409267281745
Pattern_16	Neuroticism	0.2358367764553749	0.2522383492095956	0.01615034916958369	1.069546289602225	0.06848104613844933	0.32293911270122677	2.458701180316672e-09	1.511131339792266e-09	1.6270598826007194
Pattern_16	Primary Biliary Cirrhosis	0.2358367764553749	0.3169010784549401	0.0430367141277803	1.343730537781092	0.18248516950842786	0.044974576533984886	-1.7338942995041217e-08	1.8079956046679492e-08	-0.9590146652057615
Pattern_16	Rheumatoid Arthritis	0.2358367764553749	0.3002278314183454	0.03210248462756315	1.2730322892416002	0.1361216223782536	0.04097523491499153	-1.6393343965833897e-09	5.384244907625425e-09	-0.3044687648330569
Pattern_16	Schizophrenia	0.2358367764553749	0.2872210854727274	0.011520631849229116	1.2178808148146285	0.04885002255536279	1.0680340542289979e-05	9.795089363876587e-09	5.1965389737344914e-09	1.8849256040193516
Pattern_16	Subjective Well-Being	0.2358367764553749	0.301516341536492	0.043715817909542376	1.2784958566186346	0.18536471947501493	0.12990094563235044	4.4771901045834565e-10	1.1364710673016344e-09	0.3939554849569392
Pattern_16	Triglycerides	0.2358367764553749	0.343264630520923	0.027067151871967832	1.4555178190619291	0.11477069979833907	8.55654092311486e-05	2.1304523513237195e-09	2.770472621954494e-09	0.7689851668054899
Pattern_16	Type 1 Diabetes	0.2358367764553749	0.36427377866732147	0.08748364707321343	1.5446012455832963	0.3709499781505329	0.0817291422895862	-1.1655159486086975e-08	8.920509827219847e-09	-1.3065575524083475
Pattern_16	Type 2 Diabetes	0.2358367764553749	0.331519701275331	0.04177939254168526	1.4057167260258123	0.17715384839306758	0.021090443835433962	4.336107980606788e-09	3.880158929674636e-09	1.1175078287245273
Pattern_16	Ulcerative Colitis	0.2358367764553749	0.2785300809050672	0.033537617215110845	1.181029036655658	0.14220690139672446	0.20130873902975457	-1.70425217507257e-08	8.427482044320451e-09	-2.022255480474289
Pattern_16	Years of Education (EduYears)	0.2358367764553749	0.28221357076985504	0.024408230045670387	1.1966478469199038	0.10349628422049315	0.05911183873743142	2.21900427819855e-09	1.903540640113357e-09	1.1657246666750476
Pattern_16	Years of Education (College)	0.2358367764553749	0.28315049544341214	0.011528288919339139	1.200620614389164	0.04888249022315027	4.9757226335627295e-05	3.505626769450881e-09	1.2046543570525794e-09	2.9100685594398024
Pattern_16	Savage cognition-intelligence	0.2358367764553749	0.29571384264029404	0.014052139117446807	1.2538919802283215	0.0595841722764802	3.2952880660486625e-05	6.303610954692046e-09	2.4852424557254277e-09	2.5364168957318327
Pattern_16	Tissink 2022 - Cerebellar Volume	0.2358367764553749	0.3383783935802826	0.02640287911378887	1.4347990956546621	0.11195403664612433	5.3344780050438254e-05	1.4524868821560792e-08	9.650789617694625e-09	1.5050446022499127
Pattern_16	Tissink 2022 - Subcortical Volume	0.2358367764553749	0.33230309400806285	0.026501004567462832	1.409038484169331	0.11237011023375042	0.0003551541187737715	3.19078623641181e-09	8.989148240293352e-09	0.35495979720406545
Pattern_16	UKB_IDP_0021_Volume_of_left_amygdala	0.2358367764553749	0.3368639781700724	0.0675939106959614	1.4283776399641126	0.28661310467305995	0.10629057571374681	-7.25844439112861e-10	5.275914538896164e-09	-0.13757698949853034
Pattern_16	UKB_IDP_0024_Volume_of_right_accumbens	0.2358367764553749	0.2814355398733236	0.04441620834694351	1.193348824145656	0.1883345295611601	0.29742331360146523	-7.185092524084951e-09	6.393705320107661e-09	-1.1237759897204591
Pattern_16	UKB_IDP_0026_Volume_of_grey_matter_in_Left_Frontal_Pole	0.2358367764553749	0.3053630778527426	0.034807087225509695	1.2948068678784856	0.14758973451325094	0.04440754432119946	-2.8765286482029044e-10	5.797210519371773e-09	-0.04961918561678567
Pattern_16	UKB_IDP_0137_IDP_T1_FAST_ROIs_L_cerebellum_I-IV	0.2358367764553749	0.3148551053748344	0.02602193455623383	1.3350551602133665	0.11033874761749768	0.00198821117161166	7.594753042470767e-09	7.02441423292038e-09	1.0811937893522077
Pattern_16	UKB_IDP_0138_IDP_T1_FAST_ROIs_R_cerebellum_I-IV	0.2358367764553749	0.2940960686252605	0.02643633703141325	1.2470322612339022	0.11209590560366034	0.02382390250683834	-2.2891387800467917e-09	7.542971601761527e-09	-0.3034797028152942
Pattern_16	UKB_IDP_0139_IDP_T1_FAST_ROIs_L_cerebellum_V	0.2358367764553749	0.32000774437631274	0.026524053363091268	1.3569034871745913	0.11246784221590714	0.001323721949744508	9.609504798618965e-09	6.856370733477409e-09	1.4015439322291756
Pattern_16	UKB_IDP_0140_IDP_T1_FAST_ROIs_R_cerebellum_V	0.2358367764553749	0.31927336055044864	0.027236837026799722	1.3537895376163336	0.11549020231776058	0.0024274899642576413	6.858121668247112e-09	7.4245644207504845e-09	0.9237069381578461
Pattern_16	UKB_IDP_0141_IDP_T1_FAST_ROIs_L_cerebellum_VI	0.2358367764553749	0.3357871181269066	0.0277138165498892	1.4238115156329076	0.11751270080276566	0.0002064887933540843	9.745058234928296e-09	7.903531687369265e-09	1.2330004636410832
Pattern_16	UKB_IDP_0142_IDP_T1_FAST_ROIs_V_cerebellum_VI	0.2358367764553749	0.31694792323370136	0.02757427099101679	1.3439291699853875	0.11692099682440496	0.002263175693146966	7.83093900939797e-09	7.238894255307173e-09	1.0817866283454467
Pattern_16	UKB_IDP_0143_IDP_T1_FAST_ROIs_R_cerebellum_VI	0.2358367764553749	0.35891440235420197	0.03048231362457443	1.521876306777437	0.12925173962569958	1.1992941931875219e-05	1.586449477601562e-08	7.585393714887803e-09	2.091453044141727
Pattern_16	UKB_IDP_0144_IDP_T1_FAST_ROIs_L_cerebellum_crus_I	0.2358367764553749	0.27415006734385644	0.021755587440118605	1.1624568121407104	0.09224849392492948	0.07468326350263704	-2.7491958962295505e-11	8.53549850424712e-09	-0.003220896699661534
Pattern_16	UKB_IDP_0145_IDP_T1_FAST_ROIs_V_cerebellum_crus_I	0.2358367764553749	0.3264798778821898	0.06392307059282162	1.3843467621512644	0.2710479321910048	0.13911030979224548	4.515120720191693e-09	5.463050690798109e-09	0.8264834019931213
Pattern_16	UKB_IDP_0146_IDP_T1_FAST_ROIs_R_cerebellum_crus_I	0.2358367764553749	0.2840298419144744	0.02336229486026694	1.204349237567783	0.09906128811376269	0.03547541547615456	2.3949941071619406e-09	8.88690909140191e-09	0.269496861341712
Pattern_16	UKB_IDP_0147_IDP_T1_FAST_ROIs_L_cerebellum_crus_II	0.2358367764553749	0.2923906089918101	0.02309228274771053	1.2398007358582444	0.09791637714349466	0.017056709406178996	5.371701365207206e-09	7.821209370019767e-09	0.6868121170362723
Pattern_16	UKB_IDP_0148_IDP_T1_FAST_ROIs_V_cerebellum_crus_II	0.2358367764553749	0.3253857417120005	0.030739207694563293	1.3797073832272724	0.1303410271992917	0.003495360144063601	1.6334414502193856e-08	7.571630246218774e-09	2.1573180373343193
Pattern_16	UKB_IDP_0149_IDP_T1_FAST_ROIs_R_cerebellum_crus_II	0.2358367764553749	0.29285047385178203	0.02128822413718745	1.2417506643930714	0.09026677033645604	0.012098494903938004	4.773641183091883e-09	8.104842714369e-09	0.5889862828095034
Pattern_16	UKB_IDP_0150_IDP_T1_FAST_ROIs_L_cerebellum_VIIb	0.2358367764553749	0.2770934036928804	0.024641283043799783	1.1749372080876965	0.10448448038579095	0.10005412112837643	-9.493440043189035e-10	7.810624619600346e-09	-0.12154520932123346
Pattern_16	UKB_IDP_0151_IDP_T1_FAST_ROIs_V_cerebellum_VIIb	0.2358367764553749	0.336429786755032	0.026093877721387743	1.4265365725039552	0.1106438025212969	5.238782344977447e-05	1.939968143314087e-08	7.043048104590261e-09	2.7544439772457685
Pattern_16	UKB_IDP_0152_IDP_T1_FAST_ROIs_R_cerebellum_VIIb	0.2358367764553749	0.27706396550604195	0.023073663354723183	1.1748123836761655	0.09783742680645564	0.08664191631675522	1.3601116336090136e-09	8.646122582629648e-09	0.15730885383715512
Pattern_16	UKB_IDP_0153_IDP_T1_FAST_ROIs_L_cerebellum_VIIIa	0.2358367764553749	0.2851290669747789	0.02647442897544	1.2090101945093839	0.11225742385623855	0.0686892570126174	3.565158988947987e-10	8.318376118273435e-09	0.04285883372256042
Pattern_16	UKB_IDP_0154_IDP_T1_FAST_ROIs_V_cerebellum_VIIIa	0.2358367764553749	0.326019690179683	0.025688052609229597	1.382395464692813	0.10892301444804685	0.0005349824762412817	1.5619254645039165e-08	8.914339034238523e-09	1.7521494958906267
Pattern_16	UKB_IDP_0155_IDP_T1_FAST_ROIs_R_cerebellum_VIIIa	0.2358367764553749	0.26880062444147645	0.02483167299921676	1.139773993189476	0.10529177583088029	0.19074582740715448	-1.3566444462877108e-09	7.549495573599098e-09	-0.17970001214809017
Pattern_16	UKB_IDP_0156_IDP_T1_FAST_ROIs_L_cerebellum_VIIIb	0.2358367764553749	0.29924502502787165	0.025146831421661606	1.2688649731628896	0.10662811712243657	0.014911979840522139	3.506495313191094e-09	7.88896404367744e-09	0.44448108696874494
Pattern_16	UKB_IDP_0157_IDP_T1_FAST_ROIs_V_cerebellum_VIIIb	0.2358367764553749	0.29909128603696733	0.025389448574217363	1.2682130858991005	0.10765686741406746	0.014475042291693822	7.151922023411753e-09	9.872779492298134e-09	0.7244081597275669
Pattern_16	UKB_IDP_0158_IDP_T1_FAST_ROIs_R_cerebellum_VIIIb	0.2358367764553749	0.27086957524331445	0.029885443504099992	1.1485468013703473	0.1267208785384451	0.2402625391226315	-1.763869086988531e-09	7.0035074425210965e-09	-0.2518551028131099
Pattern_16	UKB_IDP_0159_IDP_T1_FAST_ROIs_L_cerebellum_IX	0.2358367764553749	0.30959881541893575	0.025126322434066994	1.3127673303214358	0.10654115448707976	0.004711699678830115	5.15505210865361e-09	9.626734695585314e-09	0.5354933185203125
Pattern_16	UKB_IDP_0160_IDP_T1_FAST_ROIs_V_cerebellum_IX	0.2358367764553749	0.3119382149611793	0.02693882368154242	1.3226869008710536	0.11422655993875405	0.004976898169383149	3.978019618495066e-09	8.354545756195116e-09	0.4761503179924845
Pattern_16	UKB_IDP_0161_IDP_T1_FAST_ROIs_R_cerebellum_IX	0.2358367764553749	0.3095041361711782	0.024448467977052298	1.3123658694077456	0.10366690193324637	0.0037393842449909283	4.4287123171141895e-09	8.713405988692774e-09	0.5082641991961866
Pattern_16	UKB_IDP_0162_IDP_T1_FAST_ROIs_L_cerebellum_X	0.2358367764553749	0.30349654227331613	0.028964079955627876	1.2868923449296883	0.1228140936751163	0.01906045277215318	4.317677207640181e-09	6.8699205219961295e-09	0.6284901250044787
Pattern_16	UKB_IDP_0163_IDP_T1_FAST_ROIs_V_cerebellum_X	0.2358367764553749	0.2928366553058413	0.029738946058276004	1.2416920707074366	0.1260996970245784	0.05003764802860837	-9.389873096736732e-10	6.4839812085871085e-09	-0.14481647609189835
Pattern_16	UKB_IDP_0164_IDP_T1_FAST_ROIs_R_cerebellum_X	0.2358367764553749	0.3099239154014663	0.034683836269621564	1.314145826022644	0.14706712324905122	0.03359353365589488	3.596112522696136e-09	7.465012350315031e-09	0.4817289448348169
Pattern_16	UKB_IDP_0193_aseg_lh_volume_Cerebellum-White-Matter	0.2358367764553749	0.3527552039079809	0.026271743853994094	1.4957599455432233	0.11139799419267096	6.111781239133435e-06	8.626511807202043e-09	7.415547851568929e-09	1.1633006731089877
Pattern_16	UKB_IDP_0194_aseg_lh_volume_Cerebellum-Cortex	0.2358367764553749	0.3174470516356796	0.0242507104376026	1.3460455846068902	0.1028283663052498	0.0006566152805856785	8.260093984216942e-09	8.063862359985437e-09	1.024334694154162
Pattern_16	UKB_IDP_0210_aseg_rh_volume_Cerebellum-White-Matter	0.2358367764553749	0.36797546313179547	0.027723347252477937	1.5602972049671986	0.11755311308592176	1.040243310375576e-06	1.1281791821285231e-08	6.811519252162355e-09	1.6562812793495023
Pattern_16	UKB_IDP_0211_aseg_rh_volume_Cerebellum-Cortex	0.2358367764553749	0.3170240750347931	0.02410194082203283	1.3442520704347418	0.10219755029001341	0.0005176984359477339	7.746729913250823e-09	8.151550825872578e-09	0.9503381722976104
Pattern_16	UKB_IDP_0434_Volume_of_V1_in_the_right_hemisphere	0.2358367764553749	0.2820621182565813	0.02786329154673804	1.196005654826075	0.11814650779035872	0.09019467272609942	1.6797626960118405e-09	7.346604772655406e-09	0.22864476149091872
Pattern_16	UKB_IDP_0442_Volume_of_entorhinal_in_the_left_hemisphere_DKT_parcellation	0.2358367764553749	0.27511723215103207	0.0354991882089445	1.1665578044529024	0.15052439548444077	0.25702809903354135	6.003211919438154e-10	5.5963634957506915e-09	0.10726987130118303
Pattern_24	Demontis 2023 -  Attention Deficit Hyperactivity Disorder	0.21132366153090365	0.23146895016873698	0.013382832883932256	1.0953290724374813	0.06332860592601067	0.13367735785707	1.6522480753921977e-09	1.4028260577903928e-09	1.1777996753173179
Pattern_24	Grove 2019  - Autism Spectrum Disorder	0.21132366153090365	0.25267860562738514	0.028810058431907044	1.1956948114418025	0.13633143692096167	0.14949325518077736	8.040569474322424e-09	5.262126748146862e-09	1.528007564081202
Pattern_24	Chambers_total_cerebellar_volume	0.21132366153090365	0.3306218592038628	0.030990812660608342	1.5645283486417025	0.1466509355180574	7.673119455947051e-05	1.959551787985905e-08	1.2717715845428234e-08	1.54080482045864
Pattern_24	Davies reaction time	0.21132366153090365	0.23849901927078823	0.013435659306817331	1.1285959061234159	0.06357858466716242	0.047386776233142774	1.3781644888295077e-09	1.237544977811807e-09	1.1136277982125065
Pattern_24	Gui_age_onset_walking	0.21132366153090365	0.2253706612144674	0.01632227482374557	1.066471494870959	0.07723827377162223	0.38923718107352434	4.799918332817082e-09	3.907536522384681e-09	1.228374528381324
Pattern_24	Huang_neurodev_disorders	0.21132366153090365	0.19164131513383825	0.1244056787627928	0.9068616062466479	0.5886973463433005	0.871765834889754	-1.2034013556634945e-09	5.9162205053717e-09	-0.20340711685287127
Pattern_24	Lee_cognitive_performance	0.21132366153090365	0.2495545605222539	0.01083657806552785	1.1809115870621967	0.05127953011519785	0.00045881718078141266	7.343890233767451e-10	4.575265154459024e-10	1.6051288801502888
Pattern_24	Lee_educ_attainment	0.21132366153090365	0.2302049527540697	0.007324182399263733	1.0893477383762107	0.03465860068013565	0.010874636539594137	6.481869920441092e-10	5.411198266100585e-10	1.197862211231091
Pattern_24	Alzheimer's Disease	0.21132366153090365	0.3968595502584215	0.06157723174005303	1.8779702537019753	0.29138824916228356	0.0006198882574824427	1.2137803581410376e-09	3.865035780723731e-09	0.31404116986305264
Pattern_24	Anorexia Nervosa	0.21132366153090365	0.18462031806309287	0.025945185051281135	0.8736377021183417	0.12277463329626696	0.3014227011123887	-6.000805691947838e-09	6.390098030503004e-09	-0.9390788158965814
Pattern_24	Autism Spectrum Disorder	0.21132366153090365	0.2279189367453237	0.026339828836663623	1.0785301328502355	0.12464211837826654	0.530288468725163	2.431811628988777e-08	1.8417075381798115e-08	1.320411400059846
Pattern_24	Bipolar Disorder	0.21132366153090365	0.251228348327574	0.03513240925814436	1.188832081119486	0.16624929268986122	0.2621631954160098	-1.0123503046151025e-09	1.5555423721800167e-08	-0.06508021399612168
Pattern_24	Body Mass Index	0.21132366153090365	0.2419816140392608	0.014729922571890677	1.1450758153926544	0.06970313908618603	0.03981028931424523	2.2046862513863714e-10	2.351293764698083e-09	0.09376481511953753
Pattern_24	Celiac Disease	0.21132366153090365	0.2390239934563416	0.04974874863227812	1.131080124794199	0.23541494725143658	0.5694163453322927	-4.13839612582055e-08	1.7432061808178983e-08	-2.37401414207862
Pattern_24	Coronary Artery Disease	0.21132366153090365	0.3089251909525093	0.041212530892451624	1.4618580272296322	0.19502090108553588	0.021498243840671373	-2.2245889587322092e-09	3.3791804411612125e-09	-0.6583220391651408
Pattern_24	Crohn's Disease	0.21132366153090365	0.31449622685868134	0.02744593207606496	1.4882206023705957	0.1298762849235002	3.995914284444154e-05	-6.569951141904133e-09	1.3272794414707092e-08	-0.4949938149139275
Pattern_24	Depressive Symptoms	0.21132366153090365	0.21714757180289443	0.02776647559324035	1.0275591963048545	0.13139312177391846	0.833648775840863	1.7229934323385687e-09	1.3166830503401174e-09	1.30858632371207
Pattern_24	Ever Smoked	0.21132366153090365	0.18158379861395704	0.030496842288008343	0.85926865594936	0.14431342930118846	0.32569979076540634	-2.027607350754287e-09	2.869997874442424e-09	-0.7064839207061105
Pattern_24	Fasting Glucose	0.21132366153090365	0.26780796550960195	0.044893023227184845	1.2672881189427911	0.21243727702787205	0.2027804785097082	-7.105275132482118e-09	4.8352823207311634e-09	-1.4694643789502035
Pattern_24	HDL Cholesterol	0.21132366153090365	0.3684365940935732	0.035980875549486285	1.7434706148118373	0.17026430116167798	7.294902211349708e-05	3.466270510636741e-09	4.886961875008157e-09	0.7092894520751618
Pattern_24	Height	0.21132366153090365	0.3049490364957391	0.016711586955707746	1.4430425551335804	0.07908052905501957	1.2902700030012917e-07	-2.5290611041096606e-09	3.9647511269570174e-09	-0.637886470833981
Pattern_24	Inflammatory Bowel Disease	0.21132366153090365	0.32569992683895255	0.025223109149320654	1.541237381935684	0.11935771397578243	3.4197668590749304e-05	-3.3730191493268617e-09	9.337305036457655e-09	-0.36124118641908504
Pattern_24	LDL Cholesterol	0.21132366153090365	0.35869726412004854	0.036644572325674925	1.6973833479957625	0.1734049659191433	5.7617360023793676e-05	-2.829442494682421e-09	3.764951156935399e-09	-0.7515217002139106
Pattern_24	Systemic Lupus Erythematosus	0.21132366153090365	0.3760276059376055	0.04815217920399101	1.779391873174674	0.22785985655917337	9.67267215126993e-06	1.1779216247441124e-09	1.790298278532141e-08	0.06579471358872589
Pattern_24	Multiple Sclerosis	0.21132366153090365	0.7562631759600406	0.2818573784502468	3.578696159632109	1.3337710335339252	2.1968850470458136e-06	-2.702970126786979e-09	1.0717297555216319e-08	-0.25220631533845866
Pattern_24	Neuroticism	0.21132366153090365	0.2062551119464741	0.014644447376152347	0.9760152292094924	0.06929866381295294	0.7284918897566799	6.463388519908096e-10	1.5444310065025496e-09	0.4184964231289814
Pattern_24	Primary Biliary Cirrhosis	0.21132366153090365	0.3459239205688701	0.04360880755256437	1.6369388929894286	0.2063602685882247	0.0006399685074170994	-1.4803467988849771e-08	2.186252633746538e-08	-0.6771160734284107
Pattern_24	Rheumatoid Arthritis	0.21132366153090365	0.26747740577024004	0.032829879241914536	1.2657238845500722	0.1553535415962568	0.09381593987038815	-1.0718885839160059e-08	6.704693680859245e-09	-1.5987137294222173
Pattern_24	Schizophrenia	0.21132366153090365	0.2662080576178257	0.013026613314247091	1.2597172303816808	0.061642947220759275	2.371973602002687e-05	1.6468531270265823e-08	6.468477937825536e-09	2.545966984592041
Pattern_24	Subjective Well-Being	0.21132366153090365	0.20870846236432192	0.04244688214933106	0.9876246741721382	0.20086194722271405	0.9506988103157997	-1.4616979216237746e-09	1.1759572782213018e-09	-1.2429855647772092
Pattern_24	Triglycerides	0.21132366153090365	0.31002311684470063	0.03279793938969006	1.4670534979319545	0.15520239973172026	0.002381572001447685	-2.620398747670036e-09	4.052743623164647e-09	-0.6465740227663
Pattern_24	Type 1 Diabetes	0.21132366153090365	0.41293170781083355	0.09950957062856151	1.9540249530952172	0.4708870266002342	0.007774595725533557	-9.290830722991114e-09	1.0986850514224449e-08	-0.8456318497245836
Pattern_24	Type 2 Diabetes	0.21132366153090365	0.2654399512959891	0.03802388696583233	1.2560824915347757	0.17993199005910548	0.15398874466421342	-2.4912414053938626e-09	3.9775394435731596e-09	-0.6263272660737954
Pattern_24	Ulcerative Colitis	0.21132366153090365	0.343825110150969	0.035601683343031786	1.6270071588774195	0.16846993415276146	0.00043911419759069456	2.2608097981106663e-10	1.0035332598184125e-08	0.022528498941029176
